src,dest,EdgeType,Textual_edge_type
5652,1418,Gene-TRAN-Gene-PROT,transcripting protein
5653,1419,Gene-TRAN-Gene-PROT,transcripting protein
5653,4466,Gene-PROT-Gene-PROT,protein protein interaction
5653,4467,Gene-PROT-Gene-PROT,protein protein interaction
5653,4468,Gene-PROT-Gene-PROT,protein protein interaction
5653,4469,Gene-PROT-Gene-PROT,protein protein interaction
5653,4470,Gene-PROT-Gene-PROT,protein protein interaction
5653,5828,Gene-PROT-Gene-PROT,protein protein interaction
5653,5829,Gene-PROT-Gene-PROT,protein protein interaction
5653,5830,Gene-PROT-Gene-PROT,protein protein interaction
5654,1420,Gene-TRAN-Gene-PROT,transcripting protein
5654,4298,Gene-PROT-Gene-PROT,protein protein interaction
5654,4300,Gene-PROT-Gene-PROT,protein protein interaction
5654,4301,Gene-PROT-Gene-PROT,protein protein interaction
5654,4466,Gene-PROT-Gene-PROT,protein protein interaction
5654,4467,Gene-PROT-Gene-PROT,protein protein interaction
5654,4468,Gene-PROT-Gene-PROT,protein protein interaction
5654,4469,Gene-PROT-Gene-PROT,protein protein interaction
5654,4470,Gene-PROT-Gene-PROT,protein protein interaction
5654,5828,Gene-PROT-Gene-PROT,protein protein interaction
5654,5829,Gene-PROT-Gene-PROT,protein protein interaction
5654,5830,Gene-PROT-Gene-PROT,protein protein interaction
5655,1421,Gene-TRAN-Gene-PROT,transcripting protein
5655,4466,Gene-PROT-Gene-PROT,protein protein interaction
5655,4467,Gene-PROT-Gene-PROT,protein protein interaction
5655,4468,Gene-PROT-Gene-PROT,protein protein interaction
5655,4469,Gene-PROT-Gene-PROT,protein protein interaction
5655,4470,Gene-PROT-Gene-PROT,protein protein interaction
5655,5828,Gene-PROT-Gene-PROT,protein protein interaction
5655,5829,Gene-PROT-Gene-PROT,protein protein interaction
5655,5830,Gene-PROT-Gene-PROT,protein protein interaction
5656,1422,Gene-TRAN-Gene-PROT,transcripting protein
5656,4466,Gene-PROT-Gene-PROT,protein protein interaction
5656,4467,Gene-PROT-Gene-PROT,protein protein interaction
5656,4468,Gene-PROT-Gene-PROT,protein protein interaction
5656,4469,Gene-PROT-Gene-PROT,protein protein interaction
5656,4470,Gene-PROT-Gene-PROT,protein protein interaction
5656,5828,Gene-PROT-Gene-PROT,protein protein interaction
5656,5829,Gene-PROT-Gene-PROT,protein protein interaction
5656,5830,Gene-PROT-Gene-PROT,protein protein interaction
5657,1423,Gene-TRAN-Gene-PROT,transcripting protein
5657,4466,Gene-PROT-Gene-PROT,protein protein interaction
5657,4467,Gene-PROT-Gene-PROT,protein protein interaction
5657,4468,Gene-PROT-Gene-PROT,protein protein interaction
5657,4469,Gene-PROT-Gene-PROT,protein protein interaction
5657,4470,Gene-PROT-Gene-PROT,protein protein interaction
5657,5828,Gene-PROT-Gene-PROT,protein protein interaction
5657,5829,Gene-PROT-Gene-PROT,protein protein interaction
5657,5830,Gene-PROT-Gene-PROT,protein protein interaction
5658,1424,Gene-TRAN-Gene-PROT,transcripting protein
5658,4466,Gene-PROT-Gene-PROT,protein protein interaction
5658,4467,Gene-PROT-Gene-PROT,protein protein interaction
5658,4468,Gene-PROT-Gene-PROT,protein protein interaction
5658,4469,Gene-PROT-Gene-PROT,protein protein interaction
5658,4470,Gene-PROT-Gene-PROT,protein protein interaction
5658,5828,Gene-PROT-Gene-PROT,protein protein interaction
5658,5829,Gene-PROT-Gene-PROT,protein protein interaction
5658,5830,Gene-PROT-Gene-PROT,protein protein interaction
5659,1425,Gene-TRAN-Gene-PROT,transcripting protein
5659,4613,Gene-PROT-Gene-PROT,protein protein interaction
5659,4647,Gene-PROT-Gene-PROT,protein protein interaction
5659,4650,Gene-PROT-Gene-PROT,protein protein interaction
5659,4652,Gene-PROT-Gene-PROT,protein protein interaction
5659,4653,Gene-PROT-Gene-PROT,protein protein interaction
5659,4655,Gene-PROT-Gene-PROT,protein protein interaction
5659,4801,Gene-PROT-Gene-PROT,protein protein interaction
5659,4826,Gene-PROT-Gene-PROT,protein protein interaction
5659,4828,Gene-PROT-Gene-PROT,protein protein interaction
5659,4829,Gene-PROT-Gene-PROT,protein protein interaction
5659,4830,Gene-PROT-Gene-PROT,protein protein interaction
5659,4831,Gene-PROT-Gene-PROT,protein protein interaction
5659,4884,Gene-PROT-Gene-PROT,protein protein interaction
5659,4885,Gene-PROT-Gene-PROT,protein protein interaction
5659,4886,Gene-PROT-Gene-PROT,protein protein interaction
5659,4887,Gene-PROT-Gene-PROT,protein protein interaction
5659,4896,Gene-PROT-Gene-PROT,protein protein interaction
5659,4897,Gene-PROT-Gene-PROT,protein protein interaction
5659,4899,Gene-PROT-Gene-PROT,protein protein interaction
5659,4959,Gene-PROT-Gene-PROT,protein protein interaction
5659,5129,Gene-PROT-Gene-PROT,protein protein interaction
5659,5130,Gene-PROT-Gene-PROT,protein protein interaction
5659,5134,Gene-PROT-Gene-PROT,protein protein interaction
5659,5135,Gene-PROT-Gene-PROT,protein protein interaction
5659,5140,Gene-PROT-Gene-PROT,protein protein interaction
5659,5143,Gene-PROT-Gene-PROT,protein protein interaction
5659,5151,Gene-PROT-Gene-PROT,protein protein interaction
5659,5152,Gene-PROT-Gene-PROT,protein protein interaction
5659,5154,Gene-PROT-Gene-PROT,protein protein interaction
5659,5157,Gene-PROT-Gene-PROT,protein protein interaction
5659,5158,Gene-PROT-Gene-PROT,protein protein interaction
5659,5160,Gene-PROT-Gene-PROT,protein protein interaction
5659,5161,Gene-PROT-Gene-PROT,protein protein interaction
5659,5163,Gene-PROT-Gene-PROT,protein protein interaction
5659,5181,Gene-PROT-Gene-PROT,protein protein interaction
5659,5182,Gene-PROT-Gene-PROT,protein protein interaction
5659,5184,Gene-PROT-Gene-PROT,protein protein interaction
5659,5186,Gene-PROT-Gene-PROT,protein protein interaction
5659,5187,Gene-PROT-Gene-PROT,protein protein interaction
5659,5189,Gene-PROT-Gene-PROT,protein protein interaction
5659,5192,Gene-PROT-Gene-PROT,protein protein interaction
5659,5193,Gene-PROT-Gene-PROT,protein protein interaction
5659,5194,Gene-PROT-Gene-PROT,protein protein interaction
5659,5195,Gene-PROT-Gene-PROT,protein protein interaction
5659,5197,Gene-PROT-Gene-PROT,protein protein interaction
5659,5199,Gene-PROT-Gene-PROT,protein protein interaction
5659,5201,Gene-PROT-Gene-PROT,protein protein interaction
5659,5203,Gene-PROT-Gene-PROT,protein protein interaction
5659,5204,Gene-PROT-Gene-PROT,protein protein interaction
5659,5206,Gene-PROT-Gene-PROT,protein protein interaction
5659,5208,Gene-PROT-Gene-PROT,protein protein interaction
5659,5220,Gene-PROT-Gene-PROT,protein protein interaction
5659,5293,Gene-PROT-Gene-PROT,protein protein interaction
5659,5297,Gene-PROT-Gene-PROT,protein protein interaction
5659,5366,Gene-PROT-Gene-PROT,protein protein interaction
5659,5374,Gene-PROT-Gene-PROT,protein protein interaction
5659,5494,Gene-PROT-Gene-PROT,protein protein interaction
5659,5514,Gene-PROT-Gene-PROT,protein protein interaction
5659,5518,Gene-PROT-Gene-PROT,protein protein interaction
5659,5566,Gene-PROT-Gene-PROT,protein protein interaction
5659,5611,Gene-PROT-Gene-PROT,protein protein interaction
5659,5612,Gene-PROT-Gene-PROT,protein protein interaction
5659,5613,Gene-PROT-Gene-PROT,protein protein interaction
5659,5624,Gene-PROT-Gene-PROT,protein protein interaction
5659,5663,Gene-PROT-Gene-PROT,protein protein interaction
5659,5664,Gene-PROT-Gene-PROT,protein protein interaction
5659,5852,Gene-PROT-Gene-PROT,protein protein interaction
5659,5947,Gene-PROT-Gene-PROT,protein protein interaction
5659,6183,Gene-PROT-Gene-PROT,protein protein interaction
5660,1426,Gene-TRAN-Gene-PROT,transcripting protein
5660,4613,Gene-PROT-Gene-PROT,protein protein interaction
5660,4647,Gene-PROT-Gene-PROT,protein protein interaction
5660,4650,Gene-PROT-Gene-PROT,protein protein interaction
5660,4652,Gene-PROT-Gene-PROT,protein protein interaction
5660,4653,Gene-PROT-Gene-PROT,protein protein interaction
5660,4655,Gene-PROT-Gene-PROT,protein protein interaction
5660,4801,Gene-PROT-Gene-PROT,protein protein interaction
5660,4826,Gene-PROT-Gene-PROT,protein protein interaction
5660,4828,Gene-PROT-Gene-PROT,protein protein interaction
5660,4829,Gene-PROT-Gene-PROT,protein protein interaction
5660,4830,Gene-PROT-Gene-PROT,protein protein interaction
5660,4831,Gene-PROT-Gene-PROT,protein protein interaction
5660,4884,Gene-PROT-Gene-PROT,protein protein interaction
5660,4885,Gene-PROT-Gene-PROT,protein protein interaction
5660,4886,Gene-PROT-Gene-PROT,protein protein interaction
5660,4887,Gene-PROT-Gene-PROT,protein protein interaction
5660,4896,Gene-PROT-Gene-PROT,protein protein interaction
5660,4897,Gene-PROT-Gene-PROT,protein protein interaction
5660,4899,Gene-PROT-Gene-PROT,protein protein interaction
5660,4959,Gene-PROT-Gene-PROT,protein protein interaction
5660,5129,Gene-PROT-Gene-PROT,protein protein interaction
5660,5130,Gene-PROT-Gene-PROT,protein protein interaction
5660,5134,Gene-PROT-Gene-PROT,protein protein interaction
5660,5135,Gene-PROT-Gene-PROT,protein protein interaction
5660,5140,Gene-PROT-Gene-PROT,protein protein interaction
5660,5143,Gene-PROT-Gene-PROT,protein protein interaction
5660,5151,Gene-PROT-Gene-PROT,protein protein interaction
5660,5152,Gene-PROT-Gene-PROT,protein protein interaction
5660,5154,Gene-PROT-Gene-PROT,protein protein interaction
5660,5157,Gene-PROT-Gene-PROT,protein protein interaction
5660,5158,Gene-PROT-Gene-PROT,protein protein interaction
5660,5160,Gene-PROT-Gene-PROT,protein protein interaction
5660,5161,Gene-PROT-Gene-PROT,protein protein interaction
5660,5163,Gene-PROT-Gene-PROT,protein protein interaction
5660,5181,Gene-PROT-Gene-PROT,protein protein interaction
5660,5182,Gene-PROT-Gene-PROT,protein protein interaction
5660,5184,Gene-PROT-Gene-PROT,protein protein interaction
5660,5186,Gene-PROT-Gene-PROT,protein protein interaction
5660,5187,Gene-PROT-Gene-PROT,protein protein interaction
5660,5189,Gene-PROT-Gene-PROT,protein protein interaction
5660,5192,Gene-PROT-Gene-PROT,protein protein interaction
5660,5193,Gene-PROT-Gene-PROT,protein protein interaction
5660,5194,Gene-PROT-Gene-PROT,protein protein interaction
5660,5195,Gene-PROT-Gene-PROT,protein protein interaction
5660,5197,Gene-PROT-Gene-PROT,protein protein interaction
5660,5199,Gene-PROT-Gene-PROT,protein protein interaction
5660,5201,Gene-PROT-Gene-PROT,protein protein interaction
5660,5203,Gene-PROT-Gene-PROT,protein protein interaction
5660,5204,Gene-PROT-Gene-PROT,protein protein interaction
5660,5206,Gene-PROT-Gene-PROT,protein protein interaction
5660,5208,Gene-PROT-Gene-PROT,protein protein interaction
5660,5220,Gene-PROT-Gene-PROT,protein protein interaction
5660,5293,Gene-PROT-Gene-PROT,protein protein interaction
5660,5297,Gene-PROT-Gene-PROT,protein protein interaction
5660,5366,Gene-PROT-Gene-PROT,protein protein interaction
5660,5374,Gene-PROT-Gene-PROT,protein protein interaction
5660,5494,Gene-PROT-Gene-PROT,protein protein interaction
5660,5514,Gene-PROT-Gene-PROT,protein protein interaction
5660,5518,Gene-PROT-Gene-PROT,protein protein interaction
5660,5566,Gene-PROT-Gene-PROT,protein protein interaction
5660,5611,Gene-PROT-Gene-PROT,protein protein interaction
5660,5612,Gene-PROT-Gene-PROT,protein protein interaction
5660,5613,Gene-PROT-Gene-PROT,protein protein interaction
5660,5624,Gene-PROT-Gene-PROT,protein protein interaction
5660,5663,Gene-PROT-Gene-PROT,protein protein interaction
5660,5664,Gene-PROT-Gene-PROT,protein protein interaction
5660,5852,Gene-PROT-Gene-PROT,protein protein interaction
5660,5947,Gene-PROT-Gene-PROT,protein protein interaction
5660,6183,Gene-PROT-Gene-PROT,protein protein interaction
5661,1427,Gene-TRAN-Gene-PROT,transcripting protein
5661,4650,Gene-PROT-Gene-PROT,protein protein interaction
5661,4801,Gene-PROT-Gene-PROT,protein protein interaction
5661,4826,Gene-PROT-Gene-PROT,protein protein interaction
5661,4829,Gene-PROT-Gene-PROT,protein protein interaction
5661,4830,Gene-PROT-Gene-PROT,protein protein interaction
5661,4831,Gene-PROT-Gene-PROT,protein protein interaction
5661,4884,Gene-PROT-Gene-PROT,protein protein interaction
5661,4885,Gene-PROT-Gene-PROT,protein protein interaction
5661,4886,Gene-PROT-Gene-PROT,protein protein interaction
5661,4887,Gene-PROT-Gene-PROT,protein protein interaction
5661,4896,Gene-PROT-Gene-PROT,protein protein interaction
5661,4897,Gene-PROT-Gene-PROT,protein protein interaction
5661,4899,Gene-PROT-Gene-PROT,protein protein interaction
5661,5143,Gene-PROT-Gene-PROT,protein protein interaction
5661,5220,Gene-PROT-Gene-PROT,protein protein interaction
5661,5293,Gene-PROT-Gene-PROT,protein protein interaction
5661,5297,Gene-PROT-Gene-PROT,protein protein interaction
5661,5494,Gene-PROT-Gene-PROT,protein protein interaction
5661,5518,Gene-PROT-Gene-PROT,protein protein interaction
5661,5566,Gene-PROT-Gene-PROT,protein protein interaction
5661,5611,Gene-PROT-Gene-PROT,protein protein interaction
5661,5612,Gene-PROT-Gene-PROT,protein protein interaction
5661,5613,Gene-PROT-Gene-PROT,protein protein interaction
5661,5663,Gene-PROT-Gene-PROT,protein protein interaction
5661,5664,Gene-PROT-Gene-PROT,protein protein interaction
5661,5947,Gene-PROT-Gene-PROT,protein protein interaction
5661,6183,Gene-PROT-Gene-PROT,protein protein interaction
5662,1428,Gene-TRAN-Gene-PROT,transcripting protein
5662,4650,Gene-PROT-Gene-PROT,protein protein interaction
5662,4801,Gene-PROT-Gene-PROT,protein protein interaction
5662,4826,Gene-PROT-Gene-PROT,protein protein interaction
5662,4829,Gene-PROT-Gene-PROT,protein protein interaction
5662,4830,Gene-PROT-Gene-PROT,protein protein interaction
5662,4831,Gene-PROT-Gene-PROT,protein protein interaction
5662,4884,Gene-PROT-Gene-PROT,protein protein interaction
5662,4885,Gene-PROT-Gene-PROT,protein protein interaction
5662,4886,Gene-PROT-Gene-PROT,protein protein interaction
5662,4887,Gene-PROT-Gene-PROT,protein protein interaction
5662,4896,Gene-PROT-Gene-PROT,protein protein interaction
5662,4897,Gene-PROT-Gene-PROT,protein protein interaction
5662,4899,Gene-PROT-Gene-PROT,protein protein interaction
5662,5143,Gene-PROT-Gene-PROT,protein protein interaction
5662,5220,Gene-PROT-Gene-PROT,protein protein interaction
5662,5293,Gene-PROT-Gene-PROT,protein protein interaction
5662,5297,Gene-PROT-Gene-PROT,protein protein interaction
5662,5494,Gene-PROT-Gene-PROT,protein protein interaction
5662,5518,Gene-PROT-Gene-PROT,protein protein interaction
5662,5566,Gene-PROT-Gene-PROT,protein protein interaction
5662,5611,Gene-PROT-Gene-PROT,protein protein interaction
5662,5612,Gene-PROT-Gene-PROT,protein protein interaction
5662,5613,Gene-PROT-Gene-PROT,protein protein interaction
5662,5663,Gene-PROT-Gene-PROT,protein protein interaction
5662,5664,Gene-PROT-Gene-PROT,protein protein interaction
5662,5947,Gene-PROT-Gene-PROT,protein protein interaction
5662,6183,Gene-PROT-Gene-PROT,protein protein interaction
5663,1429,Gene-TRAN-Gene-PROT,transcripting protein
5663,4309,Gene-PROT-Gene-PROT,protein protein interaction
5663,4310,Gene-PROT-Gene-PROT,protein protein interaction
5663,4311,Gene-PROT-Gene-PROT,protein protein interaction
5663,4329,Gene-PROT-Gene-PROT,protein protein interaction
5663,4400,Gene-PROT-Gene-PROT,protein protein interaction
5663,4612,Gene-PROT-Gene-PROT,protein protein interaction
5663,4645,Gene-PROT-Gene-PROT,protein protein interaction
5663,4646,Gene-PROT-Gene-PROT,protein protein interaction
5663,4649,Gene-PROT-Gene-PROT,protein protein interaction
5663,4651,Gene-PROT-Gene-PROT,protein protein interaction
5663,4654,Gene-PROT-Gene-PROT,protein protein interaction
5663,4656,Gene-PROT-Gene-PROT,protein protein interaction
5663,4657,Gene-PROT-Gene-PROT,protein protein interaction
5663,4672,Gene-PROT-Gene-PROT,protein protein interaction
5663,4795,Gene-PROT-Gene-PROT,protein protein interaction
5663,4796,Gene-PROT-Gene-PROT,protein protein interaction
5663,4797,Gene-PROT-Gene-PROT,protein protein interaction
5663,4798,Gene-PROT-Gene-PROT,protein protein interaction
5663,4799,Gene-PROT-Gene-PROT,protein protein interaction
5663,4800,Gene-PROT-Gene-PROT,protein protein interaction
5663,4827,Gene-PROT-Gene-PROT,protein protein interaction
5663,4832,Gene-PROT-Gene-PROT,protein protein interaction
5663,4866,Gene-PROT-Gene-PROT,protein protein interaction
5663,4867,Gene-PROT-Gene-PROT,protein protein interaction
5663,4868,Gene-PROT-Gene-PROT,protein protein interaction
5663,4869,Gene-PROT-Gene-PROT,protein protein interaction
5663,4870,Gene-PROT-Gene-PROT,protein protein interaction
5663,4871,Gene-PROT-Gene-PROT,protein protein interaction
5663,4872,Gene-PROT-Gene-PROT,protein protein interaction
5663,4873,Gene-PROT-Gene-PROT,protein protein interaction
5663,4874,Gene-PROT-Gene-PROT,protein protein interaction
5663,4875,Gene-PROT-Gene-PROT,protein protein interaction
5663,4876,Gene-PROT-Gene-PROT,protein protein interaction
5663,4877,Gene-PROT-Gene-PROT,protein protein interaction
5663,4878,Gene-PROT-Gene-PROT,protein protein interaction
5663,4879,Gene-PROT-Gene-PROT,protein protein interaction
5663,4880,Gene-PROT-Gene-PROT,protein protein interaction
5663,4881,Gene-PROT-Gene-PROT,protein protein interaction
5663,4882,Gene-PROT-Gene-PROT,protein protein interaction
5663,4883,Gene-PROT-Gene-PROT,protein protein interaction
5663,4898,Gene-PROT-Gene-PROT,protein protein interaction
5663,4935,Gene-PROT-Gene-PROT,protein protein interaction
5663,4936,Gene-PROT-Gene-PROT,protein protein interaction
5663,4955,Gene-PROT-Gene-PROT,protein protein interaction
5663,4957,Gene-PROT-Gene-PROT,protein protein interaction
5663,4958,Gene-PROT-Gene-PROT,protein protein interaction
5663,5009,Gene-PROT-Gene-PROT,protein protein interaction
5663,5064,Gene-PROT-Gene-PROT,protein protein interaction
5663,5116,Gene-PROT-Gene-PROT,protein protein interaction
5663,5117,Gene-PROT-Gene-PROT,protein protein interaction
5663,5118,Gene-PROT-Gene-PROT,protein protein interaction
5663,5119,Gene-PROT-Gene-PROT,protein protein interaction
5663,5120,Gene-PROT-Gene-PROT,protein protein interaction
5663,5121,Gene-PROT-Gene-PROT,protein protein interaction
5663,5122,Gene-PROT-Gene-PROT,protein protein interaction
5663,5123,Gene-PROT-Gene-PROT,protein protein interaction
5663,5124,Gene-PROT-Gene-PROT,protein protein interaction
5663,5125,Gene-PROT-Gene-PROT,protein protein interaction
5663,5126,Gene-PROT-Gene-PROT,protein protein interaction
5663,5127,Gene-PROT-Gene-PROT,protein protein interaction
5663,5128,Gene-PROT-Gene-PROT,protein protein interaction
5663,5131,Gene-PROT-Gene-PROT,protein protein interaction
5663,5132,Gene-PROT-Gene-PROT,protein protein interaction
5663,5133,Gene-PROT-Gene-PROT,protein protein interaction
5663,5136,Gene-PROT-Gene-PROT,protein protein interaction
5663,5137,Gene-PROT-Gene-PROT,protein protein interaction
5663,5138,Gene-PROT-Gene-PROT,protein protein interaction
5663,5139,Gene-PROT-Gene-PROT,protein protein interaction
5663,5141,Gene-PROT-Gene-PROT,protein protein interaction
5663,5142,Gene-PROT-Gene-PROT,protein protein interaction
5663,5144,Gene-PROT-Gene-PROT,protein protein interaction
5663,5150,Gene-PROT-Gene-PROT,protein protein interaction
5663,5153,Gene-PROT-Gene-PROT,protein protein interaction
5663,5155,Gene-PROT-Gene-PROT,protein protein interaction
5663,5156,Gene-PROT-Gene-PROT,protein protein interaction
5663,5159,Gene-PROT-Gene-PROT,protein protein interaction
5663,5162,Gene-PROT-Gene-PROT,protein protein interaction
5663,5167,Gene-PROT-Gene-PROT,protein protein interaction
5663,5174,Gene-PROT-Gene-PROT,protein protein interaction
5663,5179,Gene-PROT-Gene-PROT,protein protein interaction
5663,5180,Gene-PROT-Gene-PROT,protein protein interaction
5663,5183,Gene-PROT-Gene-PROT,protein protein interaction
5663,5185,Gene-PROT-Gene-PROT,protein protein interaction
5663,5188,Gene-PROT-Gene-PROT,protein protein interaction
5663,5190,Gene-PROT-Gene-PROT,protein protein interaction
5663,5196,Gene-PROT-Gene-PROT,protein protein interaction
5663,5198,Gene-PROT-Gene-PROT,protein protein interaction
5663,5200,Gene-PROT-Gene-PROT,protein protein interaction
5663,5202,Gene-PROT-Gene-PROT,protein protein interaction
5663,5205,Gene-PROT-Gene-PROT,protein protein interaction
5663,5207,Gene-PROT-Gene-PROT,protein protein interaction
5663,5217,Gene-PROT-Gene-PROT,protein protein interaction
5663,5232,Gene-PROT-Gene-PROT,protein protein interaction
5663,5269,Gene-PROT-Gene-PROT,protein protein interaction
5663,5270,Gene-PROT-Gene-PROT,protein protein interaction
5663,5271,Gene-PROT-Gene-PROT,protein protein interaction
5663,5298,Gene-PROT-Gene-PROT,protein protein interaction
5663,5365,Gene-PROT-Gene-PROT,protein protein interaction
5663,5373,Gene-PROT-Gene-PROT,protein protein interaction
5663,5517,Gene-PROT-Gene-PROT,protein protein interaction
5663,5565,Gene-PROT-Gene-PROT,protein protein interaction
5663,5609,Gene-PROT-Gene-PROT,protein protein interaction
5663,5610,Gene-PROT-Gene-PROT,protein protein interaction
5663,5623,Gene-PROT-Gene-PROT,protein protein interaction
5663,5659,Gene-PROT-Gene-PROT,protein protein interaction
5663,5660,Gene-PROT-Gene-PROT,protein protein interaction
5663,5661,Gene-PROT-Gene-PROT,protein protein interaction
5663,5662,Gene-PROT-Gene-PROT,protein protein interaction
5663,5685,Gene-PROT-Gene-PROT,protein protein interaction
5663,5703,Gene-PROT-Gene-PROT,protein protein interaction
5663,5704,Gene-PROT-Gene-PROT,protein protein interaction
5663,5705,Gene-PROT-Gene-PROT,protein protein interaction
5663,5707,Gene-PROT-Gene-PROT,protein protein interaction
5663,5708,Gene-PROT-Gene-PROT,protein protein interaction
5663,5709,Gene-PROT-Gene-PROT,protein protein interaction
5663,5745,Gene-PROT-Gene-PROT,protein protein interaction
5663,5746,Gene-PROT-Gene-PROT,protein protein interaction
5663,5747,Gene-PROT-Gene-PROT,protein protein interaction
5663,5748,Gene-PROT-Gene-PROT,protein protein interaction
5663,5753,Gene-PROT-Gene-PROT,protein protein interaction
5663,5754,Gene-PROT-Gene-PROT,protein protein interaction
5663,5851,Gene-PROT-Gene-PROT,protein protein interaction
5663,5872,Gene-PROT-Gene-PROT,protein protein interaction
5663,6048,Gene-PROT-Gene-PROT,protein protein interaction
5663,6049,Gene-PROT-Gene-PROT,protein protein interaction
5663,6050,Gene-PROT-Gene-PROT,protein protein interaction
5663,6051,Gene-PROT-Gene-PROT,protein protein interaction
5663,6190,Gene-PROT-Gene-PROT,protein protein interaction
5663,6205,Gene-PROT-Gene-PROT,protein protein interaction
5663,6277,Gene-PROT-Gene-PROT,protein protein interaction
5663,6282,Gene-PROT-Gene-PROT,protein protein interaction
5663,6299,Gene-PROT-Gene-PROT,protein protein interaction
5663,6300,Gene-PROT-Gene-PROT,protein protein interaction
5663,6301,Gene-PROT-Gene-PROT,protein protein interaction
5663,6302,Gene-PROT-Gene-PROT,protein protein interaction
5664,1430,Gene-TRAN-Gene-PROT,transcripting protein
5664,4309,Gene-PROT-Gene-PROT,protein protein interaction
5664,4310,Gene-PROT-Gene-PROT,protein protein interaction
5664,4311,Gene-PROT-Gene-PROT,protein protein interaction
5664,4329,Gene-PROT-Gene-PROT,protein protein interaction
5664,4400,Gene-PROT-Gene-PROT,protein protein interaction
5664,4612,Gene-PROT-Gene-PROT,protein protein interaction
5664,4645,Gene-PROT-Gene-PROT,protein protein interaction
5664,4646,Gene-PROT-Gene-PROT,protein protein interaction
5664,4649,Gene-PROT-Gene-PROT,protein protein interaction
5664,4651,Gene-PROT-Gene-PROT,protein protein interaction
5664,4654,Gene-PROT-Gene-PROT,protein protein interaction
5664,4656,Gene-PROT-Gene-PROT,protein protein interaction
5664,4657,Gene-PROT-Gene-PROT,protein protein interaction
5664,4672,Gene-PROT-Gene-PROT,protein protein interaction
5664,4795,Gene-PROT-Gene-PROT,protein protein interaction
5664,4796,Gene-PROT-Gene-PROT,protein protein interaction
5664,4797,Gene-PROT-Gene-PROT,protein protein interaction
5664,4798,Gene-PROT-Gene-PROT,protein protein interaction
5664,4799,Gene-PROT-Gene-PROT,protein protein interaction
5664,4800,Gene-PROT-Gene-PROT,protein protein interaction
5664,4827,Gene-PROT-Gene-PROT,protein protein interaction
5664,4832,Gene-PROT-Gene-PROT,protein protein interaction
5664,4866,Gene-PROT-Gene-PROT,protein protein interaction
5664,4867,Gene-PROT-Gene-PROT,protein protein interaction
5664,4868,Gene-PROT-Gene-PROT,protein protein interaction
5664,4869,Gene-PROT-Gene-PROT,protein protein interaction
5664,4870,Gene-PROT-Gene-PROT,protein protein interaction
5664,4871,Gene-PROT-Gene-PROT,protein protein interaction
5664,4872,Gene-PROT-Gene-PROT,protein protein interaction
5664,4873,Gene-PROT-Gene-PROT,protein protein interaction
5664,4874,Gene-PROT-Gene-PROT,protein protein interaction
5664,4875,Gene-PROT-Gene-PROT,protein protein interaction
5664,4876,Gene-PROT-Gene-PROT,protein protein interaction
5664,4877,Gene-PROT-Gene-PROT,protein protein interaction
5664,4878,Gene-PROT-Gene-PROT,protein protein interaction
5664,4879,Gene-PROT-Gene-PROT,protein protein interaction
5664,4880,Gene-PROT-Gene-PROT,protein protein interaction
5664,4881,Gene-PROT-Gene-PROT,protein protein interaction
5664,4882,Gene-PROT-Gene-PROT,protein protein interaction
5664,4883,Gene-PROT-Gene-PROT,protein protein interaction
5664,4898,Gene-PROT-Gene-PROT,protein protein interaction
5664,4935,Gene-PROT-Gene-PROT,protein protein interaction
5664,4936,Gene-PROT-Gene-PROT,protein protein interaction
5664,4955,Gene-PROT-Gene-PROT,protein protein interaction
5664,4957,Gene-PROT-Gene-PROT,protein protein interaction
5664,4958,Gene-PROT-Gene-PROT,protein protein interaction
5664,5009,Gene-PROT-Gene-PROT,protein protein interaction
5664,5064,Gene-PROT-Gene-PROT,protein protein interaction
5664,5116,Gene-PROT-Gene-PROT,protein protein interaction
5664,5117,Gene-PROT-Gene-PROT,protein protein interaction
5664,5118,Gene-PROT-Gene-PROT,protein protein interaction
5664,5119,Gene-PROT-Gene-PROT,protein protein interaction
5664,5120,Gene-PROT-Gene-PROT,protein protein interaction
5664,5121,Gene-PROT-Gene-PROT,protein protein interaction
5664,5122,Gene-PROT-Gene-PROT,protein protein interaction
5664,5123,Gene-PROT-Gene-PROT,protein protein interaction
5664,5124,Gene-PROT-Gene-PROT,protein protein interaction
5664,5125,Gene-PROT-Gene-PROT,protein protein interaction
5664,5126,Gene-PROT-Gene-PROT,protein protein interaction
5664,5127,Gene-PROT-Gene-PROT,protein protein interaction
5664,5128,Gene-PROT-Gene-PROT,protein protein interaction
5664,5131,Gene-PROT-Gene-PROT,protein protein interaction
5664,5132,Gene-PROT-Gene-PROT,protein protein interaction
5664,5133,Gene-PROT-Gene-PROT,protein protein interaction
5664,5136,Gene-PROT-Gene-PROT,protein protein interaction
5664,5137,Gene-PROT-Gene-PROT,protein protein interaction
5664,5138,Gene-PROT-Gene-PROT,protein protein interaction
5664,5139,Gene-PROT-Gene-PROT,protein protein interaction
5664,5141,Gene-PROT-Gene-PROT,protein protein interaction
5664,5142,Gene-PROT-Gene-PROT,protein protein interaction
5664,5144,Gene-PROT-Gene-PROT,protein protein interaction
5664,5150,Gene-PROT-Gene-PROT,protein protein interaction
5664,5153,Gene-PROT-Gene-PROT,protein protein interaction
5664,5155,Gene-PROT-Gene-PROT,protein protein interaction
5664,5156,Gene-PROT-Gene-PROT,protein protein interaction
