Gene_num,Gene_name,NodeType
1885,SPOPL-TRAN,Gene-TRAN
1886,SPP1-TRAN,Gene-TRAN
1887,SRC-TRAN,Gene-TRAN
1888,SREBF1-TRAN,Gene-TRAN
1889,SRF-TRAN,Gene-TRAN
1890,SRSF1-TRAN,Gene-TRAN
1891,SST-TRAN,Gene-TRAN
1892,SSTR1-TRAN,Gene-TRAN
1893,SSTR2-TRAN,Gene-TRAN
1894,SSTR5-TRAN,Gene-TRAN
1895,STAM-TRAN,Gene-TRAN
1896,STAM2-TRAN,Gene-TRAN
1897,STAT1-TRAN,Gene-TRAN
1898,STAT2-TRAN,Gene-TRAN
1899,STAT3-TRAN,Gene-TRAN
1900,STAT4-TRAN,Gene-TRAN
1901,STAT5A-TRAN,Gene-TRAN
1902,STAT5B-TRAN,Gene-TRAN
1903,STAT6-TRAN,Gene-TRAN
1904,STEAP3-TRAN,Gene-TRAN
1905,STIM1-TRAN,Gene-TRAN
1906,STIM2-TRAN,Gene-TRAN
1907,STK11-TRAN,Gene-TRAN
1908,STK3-TRAN,Gene-TRAN
1909,STK4-TRAN,Gene-TRAN
1910,STMN1-TRAN,Gene-TRAN
1911,STRADA-TRAN,Gene-TRAN
1912,STRADB-TRAN,Gene-TRAN
1913,SUCNR1-TRAN,Gene-TRAN
1914,SUFU-TRAN,Gene-TRAN
1915,SUGT1-TRAN,Gene-TRAN
1916,SYK-TRAN,Gene-TRAN
1917,SYNGAP1-TRAN,Gene-TRAN
1918,TAB1-TRAN,Gene-TRAN
1919,TAB2-TRAN,Gene-TRAN
1920,TAB3-TRAN,Gene-TRAN
1921,TACR1-TRAN,Gene-TRAN
1922,TACR2-TRAN,Gene-TRAN
1923,TACR3-TRAN,Gene-TRAN
1924,TANK-TRAN,Gene-TRAN
1925,TAOK1-TRAN,Gene-TRAN
1926,TAOK2-TRAN,Gene-TRAN
1927,TAOK3-TRAN,Gene-TRAN
1928,TBC1D1-TRAN,Gene-TRAN
1929,TBC1D4-TRAN,Gene-TRAN
1930,TBC1D7-TRAN,Gene-TRAN
1931,TBK1-TRAN,Gene-TRAN
1932,TBKBP1-TRAN,Gene-TRAN
1933,TBL1X-TRAN,Gene-TRAN
1934,TBL1XR1-TRAN,Gene-TRAN
1935,TBL1Y-TRAN,Gene-TRAN
1936,TBX3-TRAN,Gene-TRAN
1937,TBXA2R-TRAN,Gene-TRAN
1938,TCF3-TRAN,Gene-TRAN
1939,TCF7-TRAN,Gene-TRAN
1940,TCF7L1-TRAN,Gene-TRAN
1941,TCF7L2-TRAN,Gene-TRAN
1942,TCL1A-TRAN,Gene-TRAN
1943,TCL1B-TRAN,Gene-TRAN
1944,TEAD1-TRAN,Gene-TRAN
1945,TEAD2-TRAN,Gene-TRAN
1946,TEAD3-TRAN,Gene-TRAN
1947,TEAD4-TRAN,Gene-TRAN
1948,TEC-TRAN,Gene-TRAN
1949,TEK-TRAN,Gene-TRAN
1950,TELO2-TRAN,Gene-TRAN
1951,TF-TRAN,Gene-TRAN
1952,TFAM-TRAN,Gene-TRAN
1953,TFDP1-TRAN,Gene-TRAN
1954,TFF1-TRAN,Gene-TRAN
1955,TFRC-TRAN,Gene-TRAN
1956,TGFA-TRAN,Gene-TRAN
1957,TGFB1-TRAN,Gene-TRAN
1958,TGFB2-TRAN,Gene-TRAN
1959,TGFB3-TRAN,Gene-TRAN
1960,TGFBR1-TRAN,Gene-TRAN
1961,TGFBR2-TRAN,Gene-TRAN
1962,TGIF1-TRAN,Gene-TRAN
1963,TGIF2-TRAN,Gene-TRAN
1964,TH-TRAN,Gene-TRAN
1965,THBD-TRAN,Gene-TRAN
1966,THBS1-TRAN,Gene-TRAN
1967,THBS2-TRAN,Gene-TRAN
1968,THBS3-TRAN,Gene-TRAN
1969,THBS4-TRAN,Gene-TRAN
1970,THEM4-TRAN,Gene-TRAN
1971,THPO-TRAN,Gene-TRAN
1972,THRA-TRAN,Gene-TRAN
1973,THRB-TRAN,Gene-TRAN
1974,TIAM1-TRAN,Gene-TRAN
1975,TICAM1-TRAN,Gene-TRAN
1976,TICAM2-TRAN,Gene-TRAN
1977,TIMP1-TRAN,Gene-TRAN
1978,TIRAP-TRAN,Gene-TRAN
1979,TKFC-TRAN,Gene-TRAN
1980,TLE1-TRAN,Gene-TRAN
1981,TLE2-TRAN,Gene-TRAN
1982,TLE3-TRAN,Gene-TRAN
1983,TLE4-TRAN,Gene-TRAN
1984,TLE6-TRAN,Gene-TRAN
1985,TLN1-TRAN,Gene-TRAN
1986,TLN2-TRAN,Gene-TRAN
1987,TLR1-TRAN,Gene-TRAN
1988,TLR2-TRAN,Gene-TRAN
1989,TLR3-TRAN,Gene-TRAN
1990,TLR4-TRAN,Gene-TRAN
1991,TLR5-TRAN,Gene-TRAN
1992,TLR6-TRAN,Gene-TRAN
1993,TLR7-TRAN,Gene-TRAN
1994,TLR8-TRAN,Gene-TRAN
1995,TLR9-TRAN,Gene-TRAN
1996,TNC-TRAN,Gene-TRAN
1997,TNF-TRAN,Gene-TRAN
1998,TNFAIP3-TRAN,Gene-TRAN
1999,TNFRSF10A-TRAN,Gene-TRAN
2000,TNFRSF10B-TRAN,Gene-TRAN
2001,TNFRSF11A-TRAN,Gene-TRAN
2002,TNFRSF13C-TRAN,Gene-TRAN
2003,TNFRSF1A-TRAN,Gene-TRAN
2004,TNFRSF1B-TRAN,Gene-TRAN
2005,TNFSF10-TRAN,Gene-TRAN
2006,TNFSF11-TRAN,Gene-TRAN
2007,TNFSF13B-TRAN,Gene-TRAN
2008,TNFSF14-TRAN,Gene-TRAN
2009,TNN-TRAN,Gene-TRAN
2010,TNNC1-TRAN,Gene-TRAN
2011,TNNC2-TRAN,Gene-TRAN
2012,TNNI3-TRAN,Gene-TRAN
2013,TNR-TRAN,Gene-TRAN
2014,TNXB-TRAN,Gene-TRAN
2015,TOLLIP-TRAN,Gene-TRAN
2016,TP53-TRAN,Gene-TRAN
2017,TP53AIP1-TRAN,Gene-TRAN
2018,TP53BP1-TRAN,Gene-TRAN
2019,TP53BP2-TRAN,Gene-TRAN
2020,TP53I3-TRAN,Gene-TRAN
2021,TP73-TRAN,Gene-TRAN
2022,TPCN1-TRAN,Gene-TRAN
2023,TPCN2-TRAN,Gene-TRAN
2024,TRADD-TRAN,Gene-TRAN
2025,TRAF1-TRAN,Gene-TRAN
2026,TRAF2-TRAN,Gene-TRAN
2027,TRAF3-TRAN,Gene-TRAN
2028,TRAF3IP2-TRAN,Gene-TRAN
2029,TRAF4-TRAN,Gene-TRAN
2030,TRAF5-TRAN,Gene-TRAN
2031,TRAF6-TRAN,Gene-TRAN
2032,TRDN-TRAN,Gene-TRAN
2033,TRHR-TRAN,Gene-TRAN
2034,TRIM25-TRAN,Gene-TRAN
2035,TRIP10-TRAN,Gene-TRAN
2036,TRIP6-TRAN,Gene-TRAN
2037,TRPC6-TRAN,Gene-TRAN
2038,TRPM2-TRAN,Gene-TRAN
2039,TSC1-TRAN,Gene-TRAN
2040,TSC2-TRAN,Gene-TRAN
2041,TSHB-TRAN,Gene-TRAN
2042,TSHR-TRAN,Gene-TRAN
2043,TSLP-TRAN,Gene-TRAN
2044,TTI1-TRAN,Gene-TRAN
2045,TXN-TRAN,Gene-TRAN
2046,TXN2-TRAN,Gene-TRAN
2047,TXNIP-TRAN,Gene-TRAN
2048,TYK2-TRAN,Gene-TRAN
2049,UBC-TRAN,Gene-TRAN
2050,UCP1-TRAN,Gene-TRAN
2051,ULK1-TRAN,Gene-TRAN
2052,ULK2-TRAN,Gene-TRAN
2053,USP25-TRAN,Gene-TRAN
2054,USP7-TRAN,Gene-TRAN
2055,VANGL1-TRAN,Gene-TRAN
2056,VANGL2-TRAN,Gene-TRAN
2057,VASP-TRAN,Gene-TRAN
2058,VAV1-TRAN,Gene-TRAN
2059,VAV2-TRAN,Gene-TRAN
2060,VAV3-TRAN,Gene-TRAN
2061,VCAM1-TRAN,Gene-TRAN
2062,VDAC1-TRAN,Gene-TRAN
2063,VDAC2-TRAN,Gene-TRAN
2064,VDAC3-TRAN,Gene-TRAN
2065,VEGFA-TRAN,Gene-TRAN
2066,VEGFB-TRAN,Gene-TRAN
2067,VEGFC-TRAN,Gene-TRAN
2068,VEGFD-TRAN,Gene-TRAN
2069,VHL-TRAN,Gene-TRAN
2070,VIP-TRAN,Gene-TRAN
2071,VIPR2-TRAN,Gene-TRAN
2072,VTN-TRAN,Gene-TRAN
2073,VWF-TRAN,Gene-TRAN
2074,WAS-TRAN,Gene-TRAN
2075,WDR24-TRAN,Gene-TRAN
2076,WDR59-TRAN,Gene-TRAN
2077,WIF1-TRAN,Gene-TRAN
2078,WNT1-TRAN,Gene-TRAN
2079,WNT10A-TRAN,Gene-TRAN
2080,WNT10B-TRAN,Gene-TRAN
2081,WNT11-TRAN,Gene-TRAN
2082,WNT16-TRAN,Gene-TRAN
2083,WNT2-TRAN,Gene-TRAN
2084,WNT2B-TRAN,Gene-TRAN
2085,WNT3-TRAN,Gene-TRAN
2086,WNT3A-TRAN,Gene-TRAN
2087,WNT4-TRAN,Gene-TRAN
2088,WNT5A-TRAN,Gene-TRAN
2089,WNT5B-TRAN,Gene-TRAN
2090,WNT6-TRAN,Gene-TRAN
2091,WNT7A-TRAN,Gene-TRAN
2092,WNT7B-TRAN,Gene-TRAN
2093,WNT8A-TRAN,Gene-TRAN
2094,WNT8B-TRAN,Gene-TRAN
2095,WNT9A-TRAN,Gene-TRAN
2096,WNT9B-TRAN,Gene-TRAN
2097,WTIP-TRAN,Gene-TRAN
2098,WWC1-TRAN,Gene-TRAN
2099,WWTR1-TRAN,Gene-TRAN
2100,XCL1-TRAN,Gene-TRAN
2101,XCL2-TRAN,Gene-TRAN
2102,XCR1-TRAN,Gene-TRAN
2103,XIAP-TRAN,Gene-TRAN
2104,YAP1-TRAN,Gene-TRAN
2105,YWHAB-TRAN,Gene-TRAN
2106,YWHAE-TRAN,Gene-TRAN
2107,YWHAG-TRAN,Gene-TRAN
2108,YWHAH-TRAN,Gene-TRAN
2109,YWHAQ-TRAN,Gene-TRAN
2110,YWHAZ-TRAN,Gene-TRAN
2111,ZAP70-TRAN,Gene-TRAN
2112,ZFYVE16-TRAN,Gene-TRAN
2113,ZFYVE9-TRAN,Gene-TRAN
2114,ZMAT3-TRAN,Gene-TRAN
2115,ZNF274-TRAN,Gene-TRAN
2116,ZNRF3-TRAN,Gene-TRAN
2117,ABL1-METH,Gene-METH
2118,ABL2-METH,Gene-METH
2119,ACAA1-METH,Gene-METH
2120,ACACA-METH,Gene-METH
2121,ACACB-METH,Gene-METH
2122,ACADL-METH,Gene-METH
2123,ACADM-METH,Gene-METH
2124,ACOX1-METH,Gene-METH
2125,ACOX2-METH,Gene-METH
2126,ACOX3-METH,Gene-METH
2127,ACSBG1-METH,Gene-METH
2128,ACSBG2-METH,Gene-METH
2129,ACSL1-METH,Gene-METH
2130,ACSL3-METH,Gene-METH
2131,ACSL4-METH,Gene-METH
2132,ACSL5-METH,Gene-METH
2133,ACSL6-METH,Gene-METH
2134,ACTA2-METH,Gene-METH
2135,ACTB-METH,Gene-METH
2136,ACTG1-METH,Gene-METH
2137,ACVR1-METH,Gene-METH
2138,ACVR1B-METH,Gene-METH
2139,ACVR1C-METH,Gene-METH
2140,ACVR2A-METH,Gene-METH
2141,ACVR2B-METH,Gene-METH
2142,ADAM17-METH,Gene-METH
2143,ADCY1-METH,Gene-METH
2144,ADCY10-METH,Gene-METH
2145,ADCY2-METH,Gene-METH
2146,ADCY3-METH,Gene-METH
2147,ADCY4-METH,Gene-METH
2148,ADCY5-METH,Gene-METH
2149,ADCY6-METH,Gene-METH
2150,ADCY7-METH,Gene-METH
2151,ADCY8-METH,Gene-METH
2152,ADCY9-METH,Gene-METH
2153,ADCYAP1-METH,Gene-METH
2154,ADCYAP1R1-METH,Gene-METH
2155,ADGRB1-METH,Gene-METH
2156,ADIPOQ-METH,Gene-METH
2157,ADIPOR1-METH,Gene-METH
2158,ADIPOR2-METH,Gene-METH
2159,ADORA1-METH,Gene-METH
2160,ADORA2A-METH,Gene-METH
2161,ADORA2B-METH,Gene-METH
2162,ADORA3-METH,Gene-METH
2163,ADRA1A-METH,Gene-METH
2164,ADRA1B-METH,Gene-METH
2165,ADRA1D-METH,Gene-METH
2166,ADRA2A-METH,Gene-METH
2167,ADRA2B-METH,Gene-METH
2168,ADRA2C-METH,Gene-METH
2169,ADRB1-METH,Gene-METH
2170,ADRB2-METH,Gene-METH
2171,ADRB3-METH,Gene-METH
2172,AFP-METH,Gene-METH
2173,AGAP2-METH,Gene-METH
2174,AGER-METH,Gene-METH
2175,AGRP-METH,Gene-METH
2176,AGT-METH,Gene-METH
2177,AGTR1-METH,Gene-METH
2178,AIFM2-METH,Gene-METH
2179,AIM2-METH,Gene-METH
2180,AJUBA-METH,Gene-METH
2181,AKT1-METH,Gene-METH
2182,AKT1S1-METH,Gene-METH
2183,AKT2-METH,Gene-METH
2184,AKT3-METH,Gene-METH
2185,ALDOA-METH,Gene-METH
2186,ALDOB-METH,Gene-METH
2187,ALDOC-METH,Gene-METH
2188,AMH-METH,Gene-METH
2189,AMHR2-METH,Gene-METH
2190,AMOT-METH,Gene-METH
2191,ANAPC5-METH,Gene-METH
2192,ANGPT1-METH,Gene-METH
2193,ANGPT2-METH,Gene-METH
2194,ANGPT4-METH,Gene-METH
2195,ANGPTL4-METH,Gene-METH
2196,AOX1-METH,Gene-METH
2197,APAF1-METH,Gene-METH
2198,APBB1IP-METH,Gene-METH
2199,APC-METH,Gene-METH
2200,APC2-METH,Gene-METH
2201,APH1A-METH,Gene-METH
2202,APH1B-METH,Gene-METH
2203,APLN-METH,Gene-METH
2204,APLNR-METH,Gene-METH
2205,APOA1-METH,Gene-METH
2206,APOA2-METH,Gene-METH
2207,APOA5-METH,Gene-METH
2208,APOC3-METH,Gene-METH
2209,AQP7-METH,Gene-METH
2210,ARAF-METH,Gene-METH
2211,ARAP3-METH,Gene-METH
2212,AREG-METH,Gene-METH
2213,ARF1-METH,Gene-METH
2214,ARF6-METH,Gene-METH
2215,ARHGDIA-METH,Gene-METH
2216,ARHGDIB-METH,Gene-METH
2217,ARHGDIG-METH,Gene-METH
2218,ARHGEF12-METH,Gene-METH
2219,ARNT-METH,Gene-METH
2220,ARRB1-METH,Gene-METH
2221,ARRB2-METH,Gene-METH
2222,ASPH-METH,Gene-METH
2223,ATF2-METH,Gene-METH
2224,ATF4-METH,Gene-METH
2225,ATF6B-METH,Gene-METH
2226,ATG12-METH,Gene-METH
2227,ATG16L1-METH,Gene-METH
2228,ATG5-METH,Gene-METH
2229,ATM-METH,Gene-METH
2230,ATP1A1-METH,Gene-METH
2231,ATP1A2-METH,Gene-METH
2232,ATP1A3-METH,Gene-METH
2233,ATP1A4-METH,Gene-METH
2234,ATP1B1-METH,Gene-METH
2235,ATP1B2-METH,Gene-METH
2236,ATP1B3-METH,Gene-METH
2237,ATP1B4-METH,Gene-METH
2238,ATP2A1-METH,Gene-METH
2239,ATP2A2-METH,Gene-METH
2240,ATP2A3-METH,Gene-METH
2241,ATP2B1-METH,Gene-METH
2242,ATP2B2-METH,Gene-METH
2243,ATP2B3-METH,Gene-METH
2244,ATP2B4-METH,Gene-METH
2245,ATP6V1A-METH,Gene-METH
2246,ATP6V1B1-METH,Gene-METH
2247,ATP6V1B2-METH,Gene-METH
2248,ATP6V1C1-METH,Gene-METH
2249,ATP6V1C2-METH,Gene-METH
2250,ATP6V1D-METH,Gene-METH
2251,ATP6V1E1-METH,Gene-METH
2252,ATP6V1E2-METH,Gene-METH
2253,ATP6V1F-METH,Gene-METH
2254,ATP6V1G1-METH,Gene-METH
2255,ATP6V1G2-METH,Gene-METH
2256,ATP6V1G3-METH,Gene-METH
2257,ATP6V1H-METH,Gene-METH
2258,ATR-METH,Gene-METH
2259,ATXN1-METH,Gene-METH
2260,ATXN1L-METH,Gene-METH
2261,AVP-METH,Gene-METH
2262,AVPR1A-METH,Gene-METH
2263,AVPR1B-METH,Gene-METH
2264,AVPR2-METH,Gene-METH
2265,AXIN1-METH,Gene-METH
2266,AXIN2-METH,Gene-METH
2267,AZI2-METH,Gene-METH
2268,BAD-METH,Gene-METH
2269,BAG4-METH,Gene-METH
2270,BAMBI-METH,Gene-METH
2271,BAX-METH,Gene-METH
2272,BBC3-METH,Gene-METH
2273,BCAR1-METH,Gene-METH
2274,BCL10-METH,Gene-METH
2275,BCL2-METH,Gene-METH
2276,BCL2A1-METH,Gene-METH
2277,BCL2L1-METH,Gene-METH
2278,BCL2L11-METH,Gene-METH
2279,BCL3-METH,Gene-METH
2280,BCL6-METH,Gene-METH
2281,BDKRB1-METH,Gene-METH
2282,BDKRB2-METH,Gene-METH
2283,BDNF-METH,Gene-METH
2284,BECN1-METH,Gene-METH
2285,BECN2-METH,Gene-METH
2286,BID-METH,Gene-METH
2287,BIRC2-METH,Gene-METH
2288,BIRC3-METH,Gene-METH
2289,BIRC5-METH,Gene-METH
2290,BLNK-METH,Gene-METH
2291,BMP2-METH,Gene-METH
2292,BMP4-METH,Gene-METH
2293,BMP5-METH,Gene-METH
2294,BMP6-METH,Gene-METH
2295,BMP7-METH,Gene-METH
2296,BMP8A-METH,Gene-METH
2297,BMP8B-METH,Gene-METH
2298,BMPR1A-METH,Gene-METH
2299,BMPR1B-METH,Gene-METH
2300,BMPR2-METH,Gene-METH
2301,BNIP3-METH,Gene-METH
2302,BOC-METH,Gene-METH
2303,BRAF-METH,Gene-METH
2304,BRAP-METH,Gene-METH
2305,BRCA1-METH,Gene-METH
2306,BRCC3-METH,Gene-METH
2307,BTC-METH,Gene-METH
2308,BTK-METH,Gene-METH
2309,BTRC-METH,Gene-METH
2310,CAB39-METH,Gene-METH
2311,CAB39L-METH,Gene-METH
2312,CACNA1A-METH,Gene-METH
2313,CACNA1B-METH,Gene-METH
2314,CACNA1C-METH,Gene-METH
2315,CACNA1D-METH,Gene-METH
2316,CACNA1E-METH,Gene-METH
2317,CACNA1F-METH,Gene-METH
2318,CACNA1G-METH,Gene-METH
2319,CACNA1H-METH,Gene-METH
2320,CACNA1I-METH,Gene-METH
2321,CACNA1S-METH,Gene-METH
2322,CACNA2D1-METH,Gene-METH
2323,CACNA2D2-METH,Gene-METH
2324,CACNA2D3-METH,Gene-METH
2325,CACNA2D4-METH,Gene-METH
2326,CACNB1-METH,Gene-METH
2327,CACNB2-METH,Gene-METH
2328,CACNB3-METH,Gene-METH
2329,CACNB4-METH,Gene-METH
2330,CACNG1-METH,Gene-METH
2331,CACNG2-METH,Gene-METH
2332,CACNG3-METH,Gene-METH
2333,CACNG4-METH,Gene-METH
2334,CACNG5-METH,Gene-METH
2335,CACNG6-METH,Gene-METH
2336,CACNG7-METH,Gene-METH
2337,CACNG8-METH,Gene-METH
2338,CACYBP-METH,Gene-METH
2339,CALM1-METH,Gene-METH
2340,CALM2-METH,Gene-METH
2341,CALM3-METH,Gene-METH
2342,CALML3-METH,Gene-METH
2343,CALML4-METH,Gene-METH
2344,CALML5-METH,Gene-METH
2345,CALML6-METH,Gene-METH
2346,CAMK1-METH,Gene-METH
2347,CAMK1D-METH,Gene-METH
2348,CAMK1G-METH,Gene-METH
2349,CAMK2A-METH,Gene-METH
2350,CAMK2B-METH,Gene-METH
2351,CAMK2D-METH,Gene-METH
2352,CAMK2G-METH,Gene-METH
2353,CAMK4-METH,Gene-METH
2354,CAMKK2-METH,Gene-METH
2355,CAMP-METH,Gene-METH
2356,CARD10-METH,Gene-METH
2357,CARD11-METH,Gene-METH
2358,CARD14-METH,Gene-METH
2359,CARD16-METH,Gene-METH
2360,CARD18-METH,Gene-METH
2361,CARD6-METH,Gene-METH
2362,CARD8-METH,Gene-METH
2363,CARD9-METH,Gene-METH
2364,CASP1-METH,Gene-METH
2365,CASP10-METH,Gene-METH
2366,CASP12-METH,Gene-METH
2367,CASP3-METH,Gene-METH
2368,CASP4-METH,Gene-METH
2369,CASP5-METH,Gene-METH
2370,CASP7-METH,Gene-METH
2371,CASP8-METH,Gene-METH
2372,CASP9-METH,Gene-METH
2373,CASQ1-METH,Gene-METH
2374,CASQ2-METH,Gene-METH
2375,CASR-METH,Gene-METH
2376,CAT-METH,Gene-METH
2377,CBL-METH,Gene-METH
2378,CBLB-METH,Gene-METH
2379,CCKAR-METH,Gene-METH
2380,CCKBR-METH,Gene-METH
2381,CCL1-METH,Gene-METH
2382,CCL11-METH,Gene-METH
2383,CCL13-METH,Gene-METH
2384,CCL14-METH,Gene-METH
2385,CCL15-METH,Gene-METH
2386,CCL16-METH,Gene-METH
2387,CCL17-METH,Gene-METH
2388,CCL18-METH,Gene-METH
2389,CCL19-METH,Gene-METH
2390,CCL2-METH,Gene-METH
2391,CCL20-METH,Gene-METH
2392,CCL21-METH,Gene-METH
2393,CCL22-METH,Gene-METH
2394,CCL23-METH,Gene-METH
2395,CCL24-METH,Gene-METH
2396,CCL25-METH,Gene-METH
2397,CCL26-METH,Gene-METH
2398,CCL27-METH,Gene-METH
2399,CCL28-METH,Gene-METH
2400,CCL3-METH,Gene-METH
2401,CCL3L3-METH,Gene-METH
2402,CCL4-METH,Gene-METH
2403,CCL4L2-METH,Gene-METH
2404,CCL5-METH,Gene-METH
2405,CCL7-METH,Gene-METH
2406,CCL8-METH,Gene-METH
2407,CCNA1-METH,Gene-METH
2408,CCNA2-METH,Gene-METH
2409,CCNB1-METH,Gene-METH
2410,CCNB2-METH,Gene-METH
2411,CCNB3-METH,Gene-METH
2412,CCND1-METH,Gene-METH
2413,CCND2-METH,Gene-METH
2414,CCND3-METH,Gene-METH
2415,CCNE1-METH,Gene-METH
2416,CCNE2-METH,Gene-METH
2417,CCNG1-METH,Gene-METH
2418,CCNG2-METH,Gene-METH
2419,CCR1-METH,Gene-METH
2420,CCR10-METH,Gene-METH
2421,CCR2-METH,Gene-METH
2422,CCR3-METH,Gene-METH
2423,CCR4-METH,Gene-METH
2424,CCR5-METH,Gene-METH
2425,CCR6-METH,Gene-METH
2426,CCR7-METH,Gene-METH
2427,CCR8-METH,Gene-METH
2428,CCR9-METH,Gene-METH
2429,CD14-METH,Gene-METH
2430,CD19-METH,Gene-METH
2431,CD209-METH,Gene-METH
2432,CD22-METH,Gene-METH
2433,CD247-METH,Gene-METH
2434,CD28-METH,Gene-METH
2435,CD36-METH,Gene-METH
2436,CD38-METH,Gene-METH
2437,CD3E-METH,Gene-METH
2438,CD4-METH,Gene-METH
2439,CD40-METH,Gene-METH
2440,CD40LG-METH,Gene-METH
2441,CD72-METH,Gene-METH
2442,CD79A-METH,Gene-METH
2443,CD79B-METH,Gene-METH
2444,CD80-METH,Gene-METH
2445,CD82-METH,Gene-METH
2446,CD86-METH,Gene-METH
2447,CD8A-METH,Gene-METH
2448,CD8B-METH,Gene-METH
2449,CDC25B-METH,Gene-METH
2450,CDC37-METH,Gene-METH
2451,CDC42-METH,Gene-METH
2452,CDH1-METH,Gene-METH
2453,CDK1-METH,Gene-METH
2454,CDK2-METH,Gene-METH
2455,CDK4-METH,Gene-METH
2456,CDK6-METH,Gene-METH
2457,CDKN1A-METH,Gene-METH
2458,CDKN1B-METH,Gene-METH
2459,CDKN2A-METH,Gene-METH
2460,CDKN2B-METH,Gene-METH
2461,CDKN2D-METH,Gene-METH
2462,CDON-METH,Gene-METH
2463,CEBPB-METH,Gene-METH
2464,CER1-METH,Gene-METH
2465,CFLAR-METH,Gene-METH
2466,CFTR-METH,Gene-METH
2467,CGA-METH,Gene-METH
2468,CHAD-METH,Gene-METH
2469,CHD8-METH,Gene-METH
2470,CHEK1-METH,Gene-METH
2471,CHEK2-METH,Gene-METH
2472,CHRD-METH,Gene-METH
2473,CHRM1-METH,Gene-METH
2474,CHRM2-METH,Gene-METH
2475,CHRM3-METH,Gene-METH
2476,CHRM5-METH,Gene-METH
2477,CHRNA7-METH,Gene-METH
2478,CHUK-METH,Gene-METH
2479,CIR1-METH,Gene-METH
2480,CISH-METH,Gene-METH
2481,CLEC1B-METH,Gene-METH
2482,CLEC4D-METH,Gene-METH
2483,CLEC4E-METH,Gene-METH
2484,CLEC4M-METH,Gene-METH
2485,CLEC6A-METH,Gene-METH
2486,CLEC7A-METH,Gene-METH
2487,CLIP1-METH,Gene-METH
2488,CNGA1-METH,Gene-METH
2489,CNGA2-METH,Gene-METH
2490,CNGA3-METH,Gene-METH
2491,CNGA4-METH,Gene-METH
2492,CNGB1-METH,Gene-METH
2493,CNGB3-METH,Gene-METH
2494,CNR1-METH,Gene-METH
2495,CNTF-METH,Gene-METH
2496,CNTFR-METH,Gene-METH
2497,COL1A1-METH,Gene-METH
2498,COL1A2-METH,Gene-METH
2499,COL2A1-METH,Gene-METH
2500,COL3A1-METH,Gene-METH
2501,COL4A1-METH,Gene-METH
2502,COL4A2-METH,Gene-METH
2503,COL4A3-METH,Gene-METH
2504,COL4A4-METH,Gene-METH
2505,COL4A5-METH,Gene-METH
2506,COL4A6-METH,Gene-METH
2507,COL6A1-METH,Gene-METH
2508,COL6A2-METH,Gene-METH
2509,COL6A3-METH,Gene-METH
2510,COL6A5-METH,Gene-METH
2511,COL6A6-METH,Gene-METH
2512,COL9A1-METH,Gene-METH
2513,COL9A2-METH,Gene-METH
2514,COL9A3-METH,Gene-METH
2515,COMP-METH,Gene-METH
2516,CPT1A-METH,Gene-METH
2517,CPT1B-METH,Gene-METH
2518,CPT1C-METH,Gene-METH
2519,CPT2-METH,Gene-METH
2520,CREB1-METH,Gene-METH
2521,CREB3-METH,Gene-METH
2522,CREB3L1-METH,Gene-METH
2523,CREB3L2-METH,Gene-METH
2524,CREB3L3-METH,Gene-METH
2525,CREB3L4-METH,Gene-METH
2526,CREB5-METH,Gene-METH
2527,CREBBP-METH,Gene-METH
2528,CRK-METH,Gene-METH
2529,CRKL-METH,Gene-METH
2530,CRLF2-METH,Gene-METH
2531,CRTC2-METH,Gene-METH
2532,CSF1-METH,Gene-METH
2533,CSF1R-METH,Gene-METH
2534,CSF2-METH,Gene-METH
2535,CSF2RA-METH,Gene-METH
2536,CSF2RB-METH,Gene-METH
2537,CSF3-METH,Gene-METH
2538,CSF3R-METH,Gene-METH
2539,CSH1-METH,Gene-METH
2540,CSH2-METH,Gene-METH
2541,CSN2-METH,Gene-METH
2542,CSNK1A1-METH,Gene-METH
2543,CSNK1A1L-METH,Gene-METH
2544,CSNK1D-METH,Gene-METH
2545,CSNK1E-METH,Gene-METH
2546,CSNK1G1-METH,Gene-METH
2547,CSNK1G2-METH,Gene-METH
2548,CSNK1G3-METH,Gene-METH
2549,CSNK2A1-METH,Gene-METH
2550,CSNK2A2-METH,Gene-METH
2551,CSNK2A3-METH,Gene-METH
2552,CSNK2B-METH,Gene-METH
2553,CTBP1-METH,Gene-METH
2554,CTBP2-METH,Gene-METH
2555,CTF1-METH,Gene-METH
2556,CTLA4-METH,Gene-METH
2557,CTNNA1-METH,Gene-METH
2558,CTNNA2-METH,Gene-METH
2559,CTNNA3-METH,Gene-METH
2560,CTNNB1-METH,Gene-METH
2561,CTNNBIP1-METH,Gene-METH
2562,CTNND1-METH,Gene-METH
2563,CTNND2-METH,Gene-METH
2564,CTSB-METH,Gene-METH
2565,CTSD-METH,Gene-METH
2566,CUL1-METH,Gene-METH
2567,CUL3-METH,Gene-METH
2568,CX3CL1-METH,Gene-METH
2569,CX3CR1-METH,Gene-METH
2570,CXCL1-METH,Gene-METH
2571,CXCL10-METH,Gene-METH
2572,CXCL11-METH,Gene-METH
2573,CXCL12-METH,Gene-METH
2574,CXCL13-METH,Gene-METH
2575,CXCL14-METH,Gene-METH
2576,CXCL16-METH,Gene-METH
2577,CXCL2-METH,Gene-METH
2578,CXCL3-METH,Gene-METH
2579,CXCL5-METH,Gene-METH
